year	country	country_id	hs_category	import_value	export_value
2018	Finland	fin	Animal & Animal Products	1195367813.0	806856381.0
2018	Sweden	swe	Animal & Animal Products	3935337801.0	5422417617.0
2018	Saint Kitts and Nevis	kna	Animal & Animal Products	15445359.0	913757.0
2018	South Sudan	ssd	Animal & Animal Products	4963312.0	2246611.0
2018	Venezuela	ven	Animal & Animal Products	87873235.0	182911641.0
2018	Belgium	bel	Animal & Animal Products	8535882705.0	9049824851.0
2018	Saint Helena	shn	Animal & Animal Products	1440092.0	19193245.0
2018	Ethiopia	eth	Animal & Animal Products	25619362.0	76989316.0
2018	Gambia	gmb	Animal & Animal Products	36147611.0	18750985.0
2018	Niue	niu	Animal & Animal Products	1002422.0	82863.0
2018	Mauritius	mus	Animal & Animal Products	604050490.0	195825634.0
2018	Romania	rou	Animal & Animal Products	2126462289.0	1176160330.0
2018	Fiji	fji	Animal & Animal Products	156592780.0	120742784.0
2018	Hungary	hun	Animal & Animal Products	1614995548.0	2398879238.0
2018	Cuba	cub	Animal & Animal Products	511797000.0	111674221.0
2018	Turkey	tur	Animal & Animal Products	2031636638.0	2487349736.0
2018	Lesotho	lso	Animal & Animal Products	63283306.0	3964147.0
2018	Bonaire	bes	Animal & Animal Products	2654582.0	0.0
2018	San Marino	smr	Animal & Animal Products	5673340.0	35938.0
2018	Papua New Guinea	png	Animal & Animal Products	159429363.0	197172118.0
2018	Indonesia	idn	Animal & Animal Products	2950595431.0	4052247192.0
2018	Portugal	prt	Animal & Animal Products	5071889396.0	2030135603.0
2018	Pitcairn Islands	pcn	Animal & Animal Products	88562.0	3671.000000000001
2018	Ukraine	ukr	Animal & Animal Products	1052876401.0	1091269930.0
2018	Chile	chl	Animal & Animal Products	1998215266.0	6996273468.0
2018	Northern Mariana Islands	mnp	Animal & Animal Products	5196016.0	0.0
2018	Bahrain	bhr	Animal & Animal Products	609780405.0	221448604.0
2018	Guinea-Bissau	gnb	Animal & Animal Products	11734262.0	9387963.0
2018	Thailand	tha	Animal & Animal Products	4944630192.0	3940148886.0
2018	Hong Kong	hkg	Animal & Animal Products	12607104427.0	3781354291.0
2018	Zimbabwe	zwe	Animal & Animal Products	74106949.0	20821399.0
2018	Nigeria	nga	Animal & Animal Products	904941657.0	99237317.0
2018	Azerbaijan	aze	Animal & Animal Products	256684176.0	13863216.0
2018	Moldova	mda	Animal & Animal Products	114017729.0	43453108.0
2018	Democratic Republic of the Congo	cod	Animal & Animal Products	306152639.0	1307864.0
2018	Qatar	qat	Animal & Animal Products	987633029.0	13358013.0
2018	Belarus	blr	Animal & Animal Products	560633283.0	2998976472.0
2018	Bermuda	bmu	Animal & Animal Products	56907657.0	1076229.0
2018	Tajikistan	tjk	Animal & Animal Products	35956146.0	471997.0
2018	Saint Barthélemy	blm	Animal & Animal Products	4257394.0	185331.0
2018	Lebanon	lbn	Animal & Animal Products	1160981894.0	44058440.0
2018	Iceland	isl	Animal & Animal Products	183630401.0	2077302853.0
2018	Botswana	bwa	Animal & Animal Products	76070704.0	123730302.0
2018	Spain	esp	Animal & Animal Products	12983614481.0	13642606386.0
2018	Togo	tgo	Animal & Animal Products	81769839.0	25012699.0
2018	Philippines	phl	Animal & Animal Products	3280619175.0	583376511.0
2018	Czechia	cze	Animal & Animal Products	2573437431.0	1835745347.0
2018	Libya	lby	Animal & Animal Products	831044743.0	36819436.0
2018	Mali	mli	Animal & Animal Products	102501459.0	202851351.0
2018	Pakistan	pak	Animal & Animal Products	302792598.0	993770289.0
2018	Comoros	com	Animal & Animal Products	36122477.0	95660.0
2018	Armenia	arm	Animal & Animal Products	122022070.0	51485350.0
2018	Ghana	gha	Animal & Animal Products	632454877.0	116136908.0
2018	Iran	irn	Animal & Animal Products	1129044803.0	1146050128.0
2018	Senegal	sen	Animal & Animal Products	215467164.0	502466133.0
2018	Estonia	est	Animal & Animal Products	454273983.0	525129701.0
2018	Morocco	mar	Animal & Animal Products	773533293.0	1653086448.0
2018	Honduras	hnd	Animal & Animal Products	212034363.0	338996308.0
2018	Eritrea	eri	Animal & Animal Products	2040336.0	927854.9999999999
2018	Bangladesh	bgd	Animal & Animal Products	481925397.0	512009185.0
2018	British Indian Ocean Territory	iot	Animal & Animal Products	8982701.0	4722566.0
2018	Mozambique	moz	Animal & Animal Products	185382934.0	105986138.0
2018	Aruba	abw	Animal & Animal Products	73960456.0	859769.0
2018	Eswatini	swz	Animal & Animal Products	56392382.0	5514625.0
2018	Italy	ita	Animal & Animal Products	17630498647.0	7178532054.0
2018	Angola	ago	Animal & Animal Products	993183431.0	175323152.0
2018	Vietnam	vnm	Animal & Animal Products	9249808272.0	6750387087.0
2018	Guatemala	gtm	Animal & Animal Products	562456178.0	118250122.0
2018	Norway	nor	Animal & Animal Products	719451155.0	12880339486.0
2018	Saint Vincent and the Grenadines	vct	Animal & Animal Products	17831528.0	6565814.0
2018	Bhutan	btn	Animal & Animal Products	27558466.0	936184.0000000001
2018	Antigua and Barbuda	atg	Animal & Animal Products	26556473.0	810714.0
2018	Saint Martin	maf	Animal & Animal Products	41406252.0	216716.0
2018	Nepal	npl	Animal & Animal Products	54109198.0	2248703.0
2018	Netherlands	nld	Animal & Animal Products	15727332717.0	25028934773.0
2018	Nauru	nru	Animal & Animal Products	4109128.0	1142193.0
2018	Malaysia	mys	Animal & Animal Products	2859122765.0	1467399469.0
2018	Tokelau	tkl	Animal & Animal Products	332241.0	151248.0
2018	Brazil	bra	Animal & Animal Products	2462947762.0	15175463084.0
2018	New Zealand	nzl	Animal & Animal Products	660574122.0	17591318861.0
2018	Samoa	wsm	Animal & Animal Products	33948130.0	2912283.0
2018	Panama	pan	Animal & Animal Products	319382649.0	266407971.0
2018	Kazakhstan	kaz	Animal & Animal Products	745243900.0	235296826.0
2018	Guam	gum	Animal & Animal Products	24093987.0	573328.0
2018	Israel	isr	Animal & Animal Products	1511368817.0	65892199.0
2018	Kyrgyzstan	kgz	Animal & Animal Products	116134516.0	49778754.0
2018	Sudan	sdn	Animal & Animal Products	137668088.0	857842157.0
2018	Cocos (Keeling) Islands	cck	Animal & Animal Products	60173.0	22083.000000000004
2018	Syria	syr	Animal & Animal Products	181792190.0	14631326.0
2018	Equatorial Guinea	gnq	Animal & Animal Products	67127760.0	150700.0
2018	Norfolk Island	nfk	Animal & Animal Products	936960.0	100616.0
2018	Chad	tcd	Animal & Animal Products	9792618.0	30638.0
2018	Maldives	mdv	Animal & Animal Products	166137180.0	185602033.0
2018	Seychelles	syc	Animal & Animal Products	202085558.0	300492913.0
2018	Kiribati	kir	Animal & Animal Products	12050415.0	95457944.0
2018	Cambodia	khm	Animal & Animal Products	297090283.0	57765062.0
2018	Somalia	som	Animal & Animal Products	151505052.0	180807059.0
2018	Canada	can	Animal & Animal Products	5358999952.0	12303799268.0
2018	Dominican Republic	dom	Animal & Animal Products	702367879.0	81428425.0
2018	Luxembourg	lux	Animal & Animal Products	749455075.0	444185075.0
2018	Palau	plw	Animal & Animal Products	23683175.0	19784404.0
2018	North Macedonia	mkd	Animal & Animal Products	210688062.0	32918524.0
2018	Central African Republic	caf	Animal & Animal Products	14432165.0	74508.0
2018	Namibia	nam	Animal & Animal Products	163948837.0	1116125301.0
2018	Lithuania	ltu	Animal & Animal Products	1650796710.0	1618785440.0
2018	Ecuador	ecu	Animal & Animal Products	276382174.0	3581677175.0
2018	Denmark	dnk	Vegetable Products	3821409270.0	3002067356.0
2018	Latvia	lva	Vegetable Products	1151132537.0	928890116.0
2018	Timor-Leste	tls	Vegetable Products	59887104.0	23030031.0
2018	South Africa	zaf	Vegetable Products	2373190104.0	5744472388.0
2018	Tonga	ton	Vegetable Products	6360303.0	5631723.0
2018	Andorra	and	Vegetable Products	46809854.0	590617.0
2018	France	fra	Vegetable Products	19557658877.0	18967968997.0
2018	Madagascar	mdg	Vegetable Products	497115794.0	1362394842.0
2018	Macau	mac	Vegetable Products	218266820.0	15896344.0
2018	Sao Tome and Principe	stp	Vegetable Products	15184840.0	549380.0
2018	Wallis and Futuna	wlf	Vegetable Products	1460922.0	439.00000000000006
2018	New Caledonia	ncl	Vegetable Products	47665016.0	2151979.0
2018	Ireland	irl	Vegetable Products	2801948085.0	735093421.0
2018	Bosnia and Herzegovina	bih	Vegetable Products	587689228.0	211150479.0
2018	Austria	aut	Vegetable Products	4908695191.0	2243693814.0
2018	South Korea	kor	Vegetable Products	9954850525.0	1111776926.0
2018	Costa Rica	cri	Vegetable Products	759097162.0	3605724379.0
2018	Mauritania	mrt	Vegetable Products	345481544.0	79980828.0
2018	Montenegro	mne	Vegetable Products	150079097.0	14258913.0
2018	China	chn	Vegetable Products	72678793733.0	24749037552.0
2018	Solomon Islands	slb	Vegetable Products	13076982.0	37234570.0
2018	Saudi Arabia	sau	Vegetable Products	7648907993.0	442165964.0
2018	Guinea	gin	Vegetable Products	486485786.0	94226900.0
2018	Slovakia	svk	Vegetable Products	1564076048.0	1277238724.0
2018	Niger	ner	Vegetable Products	332381068.0	245163830.0
2018	Republic of the Congo	cog	Vegetable Products	202793552.0	19072426.0
2018	Cyprus	cyp	Vegetable Products	450190468.0	183700437.0
2018	Greenland	grl	Vegetable Products	22427640.0	8866.0
2018	Croatia	hrv	Vegetable Products	895230495.0	618583505.0
2018	American Samoa	asm	Vegetable Products	1334916.0	446802.0
2018	Chinese Taipei	\N	Vegetable Products	5111166747.0	960832894.0
2018	Gibraltar	gib	Vegetable Products	15001457.0	536409.0
2018	Poland	pol	Vegetable Products	7329336850.0	5887630921.0
2018	United States	usa	Vegetable Products	54427088799.0	75039740391.0
2018	Georgia	geo	Vegetable Products	460346520.0	171075693.0
2018	Germany	deu	Vegetable Products	38124442008.0	16925773817.0
2018	Anguilla	aia	Vegetable Products	2687318.0	117564.0
2018	Cook Islands	cok	Vegetable Products	3560537.0	4772.0
2018	Saint Lucia	lca	Vegetable Products	13124152.0	6561114.0
2018	Nicaragua	nic	Vegetable Products	304405413.0	852724803.0
2018	Mongolia	mng	Vegetable Products	217276029.0	23577493.0
2018	Serbia	srb	Vegetable Products	667521556.0	1723024101.0
2018	Benin	ben	Vegetable Products	1417112295.0	339548609.0
2018	Turkmenistan	tkm	Vegetable Products	231630586.0	57497901.0
2018	Kuwait	kwt	Vegetable Products	1912615981.0	185234429.0
2018	Australia	aus	Vegetable Products	3238424297.0	10799800742.0
2018	French Polynesia	pyf	Vegetable Products	46946008.0	14726844.0
2018	Guyana	guy	Vegetable Products	64455594.0	134824038.0
2018	Curaçao	cuw	Vegetable Products	42969606.0	210859.0
2018	Switzerland	che	Vegetable Products	4314105967.0	3757404107.0
2018	Cameroon	cmr	Vegetable Products	478469445.0	217845192.0
2018	Burma	mmr	Vegetable Products	1690808149.0	2076856597.0
2018	Djibouti	dji	Vegetable Products	542056833.0	22248371.0
2018	Barbados	brb	Vegetable Products	59579660.0	1099684.0
2018	Burundi	bdi	Vegetable Products	39362552.0	55966080.0
2018	Afghanistan	afg	Vegetable Products	1662658198.0	782200983.0
2018	United Arab Emirates	are	Vegetable Products	6566056338.0	3413345577.0
2018	Tuvalu	tuv	Vegetable Products	929699.0	2485.9999999999995
2018	Greece	grc	Vegetable Products	2222081481.0	2533654264.0
2018	North Korea	prk	Vegetable Products	387250902.0	11936886.0
2018	Palestine	pse	Vegetable Products	26376985.0	44273363.0
2018	Argentina	arg	Vegetable Products	3160979579.0	16044602203.0
2018	Laos	lao	Vegetable Products	131810666.0	634347532.0
2018	Haiti	hti	Vegetable Products	591166609.0	14657785.0
2018	Gabon	gab	Vegetable Products	116671903.0	4022010.0
2018	Tunisia	tun	Vegetable Products	1443247287.0	1446495223.0
2018	Brunei	brn	Vegetable Products	138080061.0	3410442.0
2018	Iraq	irq	Vegetable Products	4752783300.0	110492110.0
2018	Jordan	jor	Vegetable Products	1694041656.0	471253563.0
2018	Oman	omn	Vegetable Products	1373483842.0	422772876.0
2018	Suriname	sur	Vegetable Products	35060974.0	49157686.0
2018	Sri Lanka	lka	Vegetable Products	1105067856.0	1519556626.0
2018	Trinidad and Tobago	tto	Vegetable Products	219847080.0	8609219.0
2018	Yemen	yem	Vegetable Products	2085848069.0	77625954.0
2018	French South Antarctic Territory	atf	Vegetable Products	1764933.0	467.0
2018	Cape Verde	cpv	Vegetable Products	78526227.0	404124.0
2018	Marshall Islands	mhl	Vegetable Products	4557942.0	3684917.0
2018	Bahamas	bhs	Vegetable Products	70582153.0	912635.0000000001
2018	Albania	alb	Vegetable Products	246135938.0	128983370.0
2018	India	ind	Vegetable Products	16732045207.0	18783063711.0
2018	Tanzania	tza	Vegetable Products	715029189.0	1109270078.0
2018	Liberia	lbr	Vegetable Products	180331399.0	18390255.0
2018	El Salvador	slv	Vegetable Products	654808869.0	236232951.0
2018	Turks and Caicos Islands	tca	Vegetable Products	28822921.0	134086.0
2018	Sierra Leone	sle	Vegetable Products	159219426.0	5401726.0
2018	Slovenia	svn	Vegetable Products	974276011.0	523832095.0
2018	Peru	per	Vegetable Products	2442662254.0	5838886591.0
2018	Jamaica	jam	Vegetable Products	267115457.0	92506756.0
2018	Falkland Islands	flk	Vegetable Products	484504.0	3187.0
2018	British Virgin Islands	vgb	Vegetable Products	13307499.0	1321479.0
2018	Cote d\'Ivoire	civ	Vegetable Products	1197274965.0	1956703821.0
2018	Kenya	ken	Vegetable Products	1527637641.0	2736082082.0
2018	Zambia	zmb	Vegetable Products	144173923.0	131794713.0
2018	Japan	jpn	Vegetable Products	20636606734.0	1266247775.0
2018	Egypt	egy	Vegetable Products	7293474251.0	2418123786.0
2018	Uzbekistan	uzb	Vegetable Products	938904617.0	1044932269.0
2018	Burkina Faso	bfa	Vegetable Products	289761550.0	512099016.0
2018	Cayman Islands	cym	Vegetable Products	26740718.0	13908.0
2018	Colombia	col	Vegetable Products	3145282910.0	5862418597.0
2018	Dominica	dma	Vegetable Products	4834327.0	6324284.0
2018	Montserrat	msr	Vegetable Products	212696.0	92579.0
2018	Micronesia	fsm	Vegetable Products	5694485.0	127401.0
2018	Paraguay	pry	Vegetable Products	163864973.0	3423889010.0
2018	Malawi	mwi	Vegetable Products	38932361.0	178329613.0
2018	United Kingdom	gbr	Vegetable Products	19260410546.0	4295540035.0
2018	Algeria	dza	Vegetable Products	4270561843.0	138734150.0
2018	Belize	blz	Vegetable Products	42435839.0	51289156.0
2018	Saint Pierre and Miquelon	spm	Vegetable Products	1601377.0	44069.0
2018	Uganda	uga	Vegetable Products	434641147.0	1130844618.0
2018	Christmas Island	cxr	Vegetable Products	388979.0	16212.0
2018	Rwanda	rwa	Vegetable Products	255546022.0	285065546.0
2018	Singapore	sgp	Vegetable Products	3536812599.0	1752863566.0
2018	Vanuatu	vut	Vegetable Products	9423370.0	17385561.0
2018	Bulgaria	bgr	Vegetable Products	1163241933.0	2836235980.0
2018	Uruguay	ury	Vegetable Products	467769343.0	1142078782.0
2018	Grenada	grd	Vegetable Products	8630741.0	14372472.0
2018	Mexico	mex	Vegetable Products	12056836833.0	18299328104.0
2018	Malta	mlt	Vegetable Products	162672624.0	23927939.0
2018	Russia	rus	Vegetable Products	11833101840.0	16724322197.0
2018	Bolivia	bol	Vegetable Products	245985727.0	770490136.0
2018	Finland	fin	Vegetable Products	1899848668.0	316967269.0
2018	Sweden	swe	Vegetable Products	4161318286.0	1479915107.0
2018	Saint Kitts and Nevis	kna	Vegetable Products	4454830.0	596948.0
2018	South Sudan	ssd	Vegetable Products	157815743.0	44234844.0
2018	Venezuela	ven	Vegetable Products	998678243.0	21889885.0
2018	Belgium	bel	Vegetable Products	13537117028.0	9250783185.0
2018	Saint Helena	shn	Vegetable Products	996981.0	15201.0
2018	Ethiopia	eth	Vegetable Products	463499554.0	1490430386.0
2018	Gambia	gmb	Vegetable Products	177262395.0	47608996.00000001
2018	Niue	niu	Vegetable Products	372861.0	612103.0
2018	Mauritius	mus	Vegetable Products	313803824.0	132328590.0
2018	Romania	rou	Vegetable Products	3154383202.0	4988531187.0
2018	Fiji	fji	Vegetable Products	180312382.0	61874892.0
2018	Hungary	hun	Vegetable Products	1695281541.0	3419083871.0
2018	Cuba	cub	Vegetable Products	926666505.0	8210770.0
2018	Turkey	tur	Vegetable Products	7115850146.0	9610933269.0
2018	Lesotho	lso	Vegetable Products	96679262.0	12471652.0
2018	Bonaire	bes	Vegetable Products	7787373.0	40231.0
2018	San Marino	smr	Vegetable Products	1555918.0	622105.0
2018	Papua New Guinea	png	Vegetable Products	201404723.0	746797378.0
2018	Northern Mariana Islands	mnp	Vegetable Products	2512457.0	469.0
2018	Portugal	prt	Vegetable Products	4700570318.0	2795216824.0
2018	Indonesia	idn	Vegetable Products	8212748439.0	25267398622.0
2018	Pitcairn Islands	pcn	Vegetable Products	337.0	91779.0
2018	Chile	chl	Vegetable Products	2243452996.0	8191778114.0
2018	Ukraine	ukr	Vegetable Products	1781824955.0	11724080370.0
2018	Bahrain	bhr	Vegetable Products	548930967.0	24325738.0
2018	Guinea-Bissau	gnb	Vegetable Products	82255426.0	202817696.0
2018	Thailand	tha	Vegetable Products	5389139933.0	13555031491.0
2018	Hong Kong	hkg	Vegetable Products	5949033467.0	3076775164.0
2018	Zimbabwe	zwe	Vegetable Products	422011130.0	161060820.0
2018	Nigeria	nga	Vegetable Products	1617445625.0	739662324.0
2018	Azerbaijan	aze	Vegetable Products	632827808.0	608838674.0
2018	Moldova	mda	Vegetable Products	182442960.0	944387452.0
2018	Democratic Republic of the Congo	cod	Vegetable Products	409642957.0	35755433.0
2018	Qatar	qat	Vegetable Products	902261037.0	8480787.0
2018	Belarus	blr	Vegetable Products	2009670151.0	819956579.0
2018	Bermuda	bmu	Vegetable Products	37755267.0	1010988.0
2018	Tajikistan	tjk	Vegetable Products	290522700.0	31147363.0
2018	Saint Barthélemy	blm	Vegetable Products	2466614.0	266094.0
2018	Lebanon	lbn	Vegetable Products	1394734180.0	348317332.0
2018	Iceland	isl	Vegetable Products	194146144.0	139475882.0
2018	Botswana	bwa	Vegetable Products	235817222.0	15421504.0
2018	Spain	esp	Vegetable Products	16245539708.0	26490176554.0
2018	Togo	tgo	Vegetable Products	567756497.0	305996686.0
2018	Philippines	phl	Vegetable Products	5381013890.0	4305052886.0
2018	Czechia	cze	Vegetable Products	3215745803.0	2158411000.0
2018	Libya	lby	Vegetable Products	816363456.0	6305267.000000001
2018	Mali	mli	Vegetable Products	315741699.0	66081416.0
2018	Pakistan	pak	Vegetable Products	6316410763.0	4058855135.0
2018	Comoros	com	Vegetable Products	54104266.0	67776656.0
2018	Armenia	arm	Vegetable Products	247900255.0	70144367.0
2018	Ghana	gha	Vegetable Products	1270621658.0	995462993.0
2018	Iran	irn	Vegetable Products	10405276562.0	3620286067.0
2018	Senegal	sen	Vegetable Products	1104390949.0	306371721.0
2018	Estonia	est	Vegetable Products	716094189.0	426281028.0
2018	Morocco	mar	Vegetable Products	3209012349.0	3804314741.0
2018	Honduras	hnd	Vegetable Products	571106543.0	2163932596.0
2018	Eritrea	eri	Vegetable Products	22418273.0	87785.0
2018	Bangladesh	bgd	Vegetable Products	4963279714.0	114832876.0
2018	British Indian Ocean Territory	iot	Vegetable Products	476373.0	49251.0
2018	Mozambique	moz	Vegetable Products	832719040.0	437344728.0
2018	Aruba	abw	Vegetable Products	28592563.0	1034797.0
2018	Eswatini	swz	Vegetable Products	156290154.0	24038107.0
2018	Italy	ita	Vegetable Products	17767394450.0	13225467411.0
2018	Angola	ago	Vegetable Products	1186010327.0	17488854.0
2018	Vietnam	vnm	Vegetable Products	12219433367.0	15069720476.0
2018	Guatemala	gtm	Vegetable Products	900182062.0	3569028328.0
2018	Norway	nor	Vegetable Products	3256469466.0	315677216.0
2018	Saint Vincent and the Grenadines	vct	Vegetable Products	13193511.0	1479054.0
2018	Bhutan	btn	Vegetable Products	20906432.0	3950822.0
2018	Antigua and Barbuda	atg	Vegetable Products	18009518.0	6660530.999999999
2018	Saint Martin	maf	Vegetable Products	18877926.0	136405.0
2018	Nepal	npl	Vegetable Products	799573608.0	86930261.0
2018	Netherlands	nld	Vegetable Products	28000660276.0	33214515321.0
2018	Nauru	nru	Vegetable Products	2043694.0	51338.0
2018	Malaysia	mys	Vegetable Products	6784786816.0	13731604322.0
2018	Tokelau	tkl	Vegetable Products	13600.0	888358.0
2018	Brazil	bra	Vegetable Products	5295263659.0	46027688173.0
2018	New Zealand	nzl	Vegetable Products	1200282241.0	3116909255.0
2018	Samoa	wsm	Vegetable Products	12670315.0	4528661.0
2018	Panama	pan	Vegetable Products	504563888.0	483607237.0
2018	Kazakhstan	kaz	Vegetable Products	1317602460.0	2612409291.0
2018	Guam	gum	Vegetable Products	6001289.0	1138975.0
2018	Israel	isr	Vegetable Products	2322936951.0	1506339509.0
2018	Kyrgyzstan	kgz	Vegetable Products	298713228.0	104492584.0
2018	Sudan	sdn	Vegetable Products	2772595368.0	1199818901.0
2018	Cocos (Keeling) Islands	cck	Vegetable Products	16540.0	343441.0
2018	Syria	syr	Vegetable Products	927158219.0	282386942.0
2018	Equatorial Guinea	gnq	Vegetable Products	40060066.0	293255.0
2018	Norfolk Island	nfk	Vegetable Products	612542.0	234044.0
2018	Chad	tcd	Vegetable Products	16424578.0	47124504.0
2018	Maldives	mdv	Vegetable Products	175686590.0	1194682.0
2018	Seychelles	syc	Vegetable Products	56845070.0	15834324.0
2018	Kiribati	kir	Vegetable Products	6321173.0	3565807.0
2018	Cambodia	khm	Vegetable Products	301187082.0	1301755873.0
2018	Somalia	som	Vegetable Products	399355940.0	63817856.0
2018	Canada	can	Vegetable Products	14043515686.0	25467903574.0
2018	Dominican Republic	dom	Vegetable Products	925059421.0	750956005.0
2018	Luxembourg	lux	Vegetable Products	666760863.0	228211523.0
2018	Palau	plw	Vegetable Products	6753881.0	748.0
2018	North Macedonia	mkd	Vegetable Products	258356087.0	191822720.0
2018	Central African Republic	caf	Vegetable Products	8524417.0	1961280.0
2018	Namibia	nam	Vegetable Products	231402301.0	101440192.0
2018	Lithuania	ltu	Vegetable Products	1413016461.0	1786477109.0
2018	Ecuador	ecu	Vegetable Products	838228408.0	4986205924.0
2018	Denmark	dnk	Mineral Products	8800705090.0	5259983468.0
2018	Latvia	lva	Mineral Products	4460062553.0	1655008956.0
2018	Timor-Leste	tls	Mineral Products	31755278.0	40166673.0
2018	South Africa	zaf	Mineral Products	18026882773.0	23761835986.0
2018	Tonga	ton	Mineral Products	40822784.0	2374.0
2018	Andorra	and	Mineral Products	142540542.0	525143.0
2018	France	fra	Mineral Products	74606663463.0	20876649588.0
2018	Madagascar	mdg	Mineral Products	835326090.0	201352946.0
2018	Macau	mac	Mineral Products	982265280.0	13668287.0
2018	Sao Tome and Principe	stp	Mineral Products	27407544.0	110.0
2018	Wallis and Futuna	wlf	Mineral Products	7277107.0	390.0
2018	New Caledonia	ncl	Mineral Products	715746314.0	407145971.0
2018	Ireland	irl	Mineral Products	7079498223.0	1961058857.0
2018	Bosnia and Herzegovina	bih	Mineral Products	1682498147.0	884579785.0
2018	Austria	aut	Mineral Products	11848346527.0	4436467450.0
2018	South Korea	kor	Mineral Products	159869982276.0	47181387639.0
2018	Costa Rica	cri	Mineral Products	1886036731.0	42266475.0
2018	Mauritania	mrt	Mineral Products	82567960.0	927455113.0
2018	Montenegro	mne	Mineral Products	454855287.0	123331405.0
2018	China	chn	Mineral Products	436252456609.0	49060060751.0
2018	Solomon Islands	slb	Mineral Products	79841640.0	70556122.0
2018	Saudi Arabia	sau	Mineral Products	5228341533.0	204295045063.0
2018	Guinea	gin	Mineral Products	380981689.0	2559337391.0
2018	Slovakia	svk	Mineral Products	7897740219.0	3593679437.0
2018	Niger	ner	Mineral Products	180553651.0	266405767.0
2018	Republic of the Congo	cog	Mineral Products	188963956.0	9330351913.0
2018	Cyprus	cyp	Mineral Products	2679433018.0	1246234586.0
2018	Greenland	grl	Mineral Products	173776491.0	778415.0
2018	Croatia	hrv	Mineral Products	4781024872.0	2024147768.0
2018	American Samoa	asm	Mineral Products	50419571.0	25572267.0
2018	Chinese Taipei	\N	Mineral Products	65039923852.0	13403572246.0
2018	Gibraltar	gib	Mineral Products	7357827752.0	62581024.999999985
2018	Poland	pol	Mineral Products	23272508660.0	7284027486.0
2018	United States	usa	Mineral Products	244453044230.0	210072598641.0
2018	Georgia	geo	Mineral Products	1840626403.0	715344063.0
2018	Germany	deu	Mineral Products	90450241345.0	30375769887.0
2018	Anguilla	aia	Mineral Products	10949388.000000002	1770947.9999999998
2018	Cook Islands	cok	Mineral Products	27704423.0	3506.0
2018	Saint Lucia	lca	Mineral Products	1636767725.0	35397928.0
2018	Nicaragua	nic	Mineral Products	987517243.0	17239041.0
2018	Mongolia	mng	Mineral Products	1242456295.0	6109622613.0
2018	Serbia	srb	Mineral Products	4011787127.0	998757112.0
2018	Benin	ben	Mineral Products	192402357.0	175626075.0
2018	Turkmenistan	tkm	Mineral Products	58554140.0	6560841057.0
2018	Kuwait	kwt	Mineral Products	887305317.0	58586551989.0
2018	Australia	aus	Mineral Products	31261711523.0	159036373763.0
2018	French Polynesia	pyf	Mineral Products	121577869.0	146003.0
2018	Guyana	guy	Mineral Products	37887194.0	122311215.0
2018	Curaçao	cuw	Mineral Products	945243981.0	297637145.0
2018	Switzerland	che	Mineral Products	13993410092.0	2789331240.0
2018	Cameroon	cmr	Mineral Products	335614051.0	1913465889.0
2018	Burma	mmr	Mineral Products	4235051230.0	7148899083.0
2018	Djibouti	dji	Mineral Products	1345900573.0	270240.0
2018	Barbados	brb	Mineral Products	193191179.0	39138685.0
2018	Burundi	bdi	Mineral Products	29217091.0	20001265.0
2018	Afghanistan	afg	Mineral Products	1328125290.0	129210617.0
2018	United Arab Emirates	are	Mineral Products	20709431761.0	108000251587.0
2018	Tuvalu	tuv	Mineral Products	23433659.0	201.0
2018	Greece	grc	Mineral Products	17050707756.0	13837668116.0
2018	North Korea	prk	Mineral Products	74899497.0	48308679.0
2018	Palestine	pse	Mineral Products	83600543.0	1518099.0000000002
2018	Argentina	arg	Mineral Products	7167799113.0	4053519278.0
2018	Laos	lao	Mineral Products	1174786962.0	2322126177.0
2018	Haiti	hti	Mineral Products	403713407.0	1115609.0
2018	Gabon	gab	Mineral Products	139447446.0	5174705806.0
2018	Tunisia	tun	Mineral Products	4075874804.0	1407777880.0
2018	Brunei	brn	Mineral Products	342000526.0	5840597873.0
2018	Iraq	irq	Mineral Products	3690997077.0	89613029007.0
2018	Jordan	jor	Mineral Products	3796549439.0	708575685.0
2018	Oman	omn	Mineral Products	3983199766.0	30536086950.0
2018	Suriname	sur	Mineral Products	25767416.0	31369749.0
2018	Sri Lanka	lka	Mineral Products	2795535913.0	74421802.0
2018	Trinidad and Tobago	tto	Mineral Products	1426284860.0	5509003972.0
2018	Yemen	yem	Mineral Products	2093616584.0000005	873968153.0
2018	French South Antarctic Territory	atf	Mineral Products	719200.0	10677.999999999998
2018	Cape Verde	cpv	Mineral Products	66186629.99999999	342158.0
2018	Marshall Islands	mhl	Mineral Products	766673743.0	26998538.0
2018	Bahamas	bhs	Mineral Products	2687804456.0	404635168.0
2018	Albania	alb	Mineral Products	643243492.0	431047738.0
2018	India	ind	Mineral Products	179446749309.0	49029794021.0
2018	Tanzania	tza	Mineral Products	2128303397.0	364798601.0
2018	Liberia	lbr	Mineral Products	1083124991.9999998	402795491.0
2018	El Salvador	slv	Mineral Products	1693974458.0	220173798.0
2018	Turks and Caicos Islands	tca	Mineral Products	33721582.0	2452044.0
2018	Sierra Leone	sle	Mineral Products	39306019.0	257648588.0
2018	Slovenia	svn	Mineral Products	4008886871.0	2091791702.0
2018	Peru	per	Mineral Products	6557319088.0	22439242499.0
2018	Jamaica	jam	Mineral Products	1306149468.0	447059580.00000006
